Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-0.3462585,0.6589071,-0.21397310000000003,0.5640276999999999,-0.1299817,0.4375778,-0.09809283,0.191867,-0.13963770000000003,-0.009881576999999999,-0.2695652,0.3376014,-0.30306550000000004,0.144153,-0.2768117,-0.08171359,-0.1269187,0.11525719999999999,-0.07530536,0.08956032,0.02003628,-0.3164625,0.1230036,-0.6363295,-0.1606941,0.05382033,-0.2705498,-0.308021,-0.43168999999999996,-0.6540849,0,0,0,0,0,0,0,0,-0.5063347,-0.6636767,0,0,0,0,0.10510239999999998,-0.7006813000000001,0,0,0,0
-0.33433959999999996,0.6399003000000001,-0.2235527,0.5035077,-0.14260599999999998,0.4326028,-0.114503,0.18079479999999998,-0.1494954,-0.01238106,-0.2789532,0.2765605,-0.3124535,0.08311203,-0.28619970000000006,-0.1427546,-0.1421531,0.1062798,-0.1050452,0.07250465,0.01365819,-0.3134617,0.1383749,-0.6381131,-0.1708376,0.04686233,-0.2963533,-0.3485468,-0.43078599999999995,-0.654632,0,0,0,0,0,0,0,0,-0.5044541,-0.6656333999999999,0,0,0,0,0.1214383,-0.7026809,0,0,0,0
-0.34043920000000005,0.6368235999999999,-0.2279507,0.5042760000000001,-0.1517621,0.4313303,-0.1294536,0.17655679999999999,-0.1678196,-0.01602408,-0.2833512,0.27732870000000004,-0.3168515,0.08388028,-0.29059759999999996,-0.14198629999999998,-0.1537022,0.10568110000000001,-0.11240399999999999,0.07275651,0.005693443,-0.31544120000000003,0.15694760000000002,-0.6431024000000001,-0.1813234,0.04455075,-0.29754309999999995,-0.3523118,-0.4253169,-0.6533759,0,0,0,0,0,0,0,0,-0.49594499999999997,-0.6765481,0,0,0,0,0.1275924,-0.7031144,0,0,0,0
-0.3635624,0.6389759,-0.247842,0.5115873,-0.1793205,0.4349723,-0.1431927,0.1794915,-0.1873999,-0.01399439,-0.3032425,0.28464,-0.3367428,0.09119156,-0.3104889,-0.134675,-0.1789836,0.1003505,-0.1328466,0.06912996,-0.03709706,-0.3130983,0.1658733,-0.643749,-0.2098116,0.03821772,-0.29912259999999996,-0.3512961,-0.4068881,-0.6493751,0,0,0,0,0,0,0,0,-0.48514840000000004,-0.6823241999999999,0,0,0,0,0.1446625,-0.7066281,0,0,0,0
-0.3711589,0.6408803000000001,-0.2554467,0.5110335,-0.1889283,0.43644940000000004,-0.1593629,0.20030420000000002,-0.2020094,0.001209486,-0.31084720000000005,0.2840862,-0.3443475,0.0906378,-0.3180936,-0.13522879999999998,-0.1971795,0.09976108,-0.156521,0.06794517,-0.06354393,-0.3107511,0.1670378,-0.6333246,-0.22609210000000002,0.03882933,-0.2998135,-0.34916379999999997,-0.3945368,-0.646559,0,0,0,0,0,0,0,0,-0.46078900000000006,-0.6899753000000001,0,0,0,0,0.1643479,-0.6983505999999999,0,0,0,0
-0.37988190000000005,0.6469296999999999,-0.2643567,0.512925,-0.20300520000000002,0.4394125,-0.165203,0.2008614,-0.21174160000000003,0.01006341,-0.3197572,0.2859777,-0.3532574,0.09252925,-0.32700359999999995,-0.1333373,-0.2155754,0.10089880000000001,-0.17632089999999997,0.07071359,-0.102807,-0.3136213,0.1570674,-0.6139718000000001,-0.24523820000000002,0.04070815,-0.29877309999999996,-0.3415897,-0.3816217,-0.6468741,0,0,0,0,0,0,0,0,-0.41887840000000004,-0.6964876999999999,0,0,0,0,0.1627783,-0.6773454000000001,0,0,0,0
-0.39120409999999994,0.6566489999999999,-0.2909866,0.5212932,-0.20880059999999998,0.4399156,-0.1708159,0.20230839999999997,-0.21409120000000004,0.01070559,-0.34638709999999995,0.29434590000000005,-0.37988740000000004,0.1008975,-0.3536336,-0.1249691,-0.2259125,0.10917360000000001,-0.18337260000000002,0.07763979,-0.1288209,-0.31244920000000004,0.1477436,-0.595529,-0.254284,0.04510324,-0.2971588,-0.35608390000000006,-0.3539491,-0.6520039000000001,0,0,0,0,0,0,0,0,-0.39704870000000003,-0.6964333,0,0,0,0,0.15727020000000003,-0.6619706,0,0,0,0
-0.3926035,0.6652333,-0.291502,0.5253108,-0.2144692,0.4447116,-0.17585499999999998,0.2124042,-0.21599290000000002,0.02011557,-0.3469025,0.2983635,-0.3804028,0.10491510000000001,-0.3541489,-0.1209515,-0.229661,0.1161451,-0.18805239999999998,0.08720876,-0.1431231,-0.3139593,0.13384839999999998,-0.5953036,-0.2571668,0.04912011,-0.2857746,-0.3732497,-0.3321972,-0.6692593000000001,0,0,0,0,0,0,0,0,-0.3769369,-0.7029684,0,0,0,0,0.13694,-0.672502,0,0,0,0
-0.3914384,0.6736367,-0.2908354,0.5308824000000001,-0.21490570000000003,0.44695920000000006,-0.1760364,0.2137244,-0.21748270000000003,0.02170281,-0.34623590000000004,0.3039352,-0.3797362,0.1104868,-0.35348229999999997,-0.1153798,-0.2328492,0.1261409,-0.1910771,0.09395564,-0.19646629999999998,-0.29791540000000005,0.07201074,-0.5950357,-0.2599036,0.05582294,-0.28157750000000004,-0.3708093,-0.29796,-0.6685613,0,0,0,0,0,0,0,0,-0.3155093,-0.7220234000000001,0,0,0,0,0.06574558,-0.685214,0,0,0,0
