Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-0.1972734,0.9575245000000001,-0.13777920000000002,0.8068543,-0.003214982,0.7006600000000001,0.12376949999999999,0.4475791,0.1070816,0.2133527,-0.29058670000000003,0.6962600999999999,-0.35513449999999996,0.43283590000000005,-0.4222478,0.20477,-0.1339497,0.3673784,-0.06468195,0.3018358,0.004730101,-0.1802846,0.04958028,-0.5644169,-0.1976859,0.2935026,-0.2310419,-0.17553929999999998,-0.2662428,-0.5350592,0,0,0,0,0,0,0,0,-0.3046377,-0.5805159000000001,0,0,0,0,0.01118542,-0.6098735,0,0,0,0
-0.1919764,0.9482535,-0.133573,0.8081449,-0.004760197,0.6968496999999999,0.12340830000000001,0.45009670000000007,0.10961810000000001,0.20691089999999998,-0.28045729999999996,0.6944599,-0.3396375,0.4302235,-0.4001017,0.2204123,-0.1286073,0.3629015,-0.06329712,0.2995845,0.0069050909999999995,-0.17934979999999998,0.05502664,-0.5621073000000001,-0.1894391,0.29059240000000003,-0.2275772,-0.17485150000000002,-0.2648051,-0.5312707,0,0,0,0,0,0,0,0,-0.3085935,-0.5767126,0,0,0,0,0.01123823,-0.6075491,0,0,0,0
-0.1881514,0.9398127000000001,-0.1282752,0.8073308000000001,-0.0058267480000000005,0.6953298000000001,0.1168656,0.4376589,0.10931960000000002,0.19955499999999998,-0.27202209999999993,0.6980381999999999,-0.3262676,0.4364683,-0.39041570000000003,0.2318377,-0.1273927,0.3613912,-0.06370758,0.2986987,0.009064928,-0.17873,0.06167140000000001,-0.541536,-0.18717920000000002,0.2899363,-0.2255488,-0.17721489999999998,-0.2631443,-0.5346708,0,0,0,0,0,0,0,0,-0.31189240000000007,-0.5800835999999999,0,0,0,0,0.0129233,-0.5869489,0,0,0,0
-0.188053,0.9376846,-0.12662,0.8070038,-0.01097093,0.6899049,0.10639080000000001,0.4324531,0.1010383,0.1925999,-0.2665397,0.7002221,-0.31857640000000004,0.43822380000000005,-0.38522140000000005,0.2345945,-0.1277732,0.3590835,-0.06829541,0.2939923,0.009456836,-0.1790925,0.06260631,-0.5400699000000001,-0.186815,0.28867459999999995,-0.22843920000000004,-0.17748039999999998,-0.2641969,-0.5331783,0,0,0,0,0,0,0,0,-0.31789029999999996,-0.5784258000000001,0,0,0,0,0.008912925,-0.5853174,0,0,0,0
-0.191114,0.9339006999999999,-0.127831,0.8085994000000001,-0.02511733,0.6873859999999999,0.07225979,0.4186943,0.08189169,0.19005460000000002,-0.2640429,0.7000165,-0.30383699999999997,0.41960649999999994,-0.380879,0.2218644,-0.1346629,0.35069029999999995,-0.08282871,0.2860979,0.008231089,-0.1792935,0.06511049,-0.5428316999999999,-0.1890662,0.2866305,-0.2407839,-0.1826236,-0.2654311,-0.535538,0,0,0,0,0,0,0,0,-0.3241849,-0.5806694,0,0,0,0,0.006356649,-0.5879631999999999,0,0,0,0
-0.19878929999999997,0.9285809000000002,-0.13121739999999998,0.8073289,-0.03505389,0.6840390000000001,0.06718951,0.4162113,0.05496346,0.18606810000000001,-0.2651835,0.6982663,-0.30153579999999996,0.41024929999999993,-0.3759159,0.21437329999999996,-0.1388161,0.34429699999999996,-0.08484157,0.28409270000000003,0.00643072,-0.1813432,0.06792074,-0.5427725,-0.19344229999999998,0.28266840000000004,-0.2510197,-0.18886270000000002,-0.2727226,-0.5371035,0,0,0,0,0,0,0,0,-0.3339268,-0.5820668999999999,0,0,0,0,0.006716568000000001,-0.5877359000000001,0,0,0,0
-0.21250940000000001,0.9024886000000001,-0.14717249999999998,0.7486602,-0.044985699999999997,0.6850363,0.04532772,0.41495379999999993,0.02545735,0.1893029,-0.27768190000000004,0.6370707,-0.3101386,0.3479667,-0.3765185,0.14928770000000002,-0.14726779999999998,0.32341290000000006,-0.0968724,0.269349,0.004157394,-0.18177839999999998,0.07464124,-0.5342418999999999,-0.19733720000000002,0.2664546,-0.2558959,-0.19152560000000002,-0.294139,-0.5333253000000001,0,0,0,0,0,0,0,0,-0.35463140000000004,-0.5797045,0,0,0,0,0.01414888,-0.5806212,0,0,0,0
-0.2146991,0.9102224,-0.1504967,0.7229571,-0.06182671,0.6823962,0.01801148,0.4352497,0.002230109,0.19430429999999999,-0.2810061,0.6113675999999999,-0.3134537,0.32234440000000003,-0.3719595,0.11574080000000002,-0.14778010000000003,0.3092183,-0.10133049999999999,0.2567968,0.0001995685,-0.1973017,0.07832224,-0.5377491,-0.1929293,0.24913200000000002,-0.26367809999999997,-0.1947337,-0.31818409999999997,-0.5317283,0,0,0,0,0,0,0,0,-0.32619499999999996,-0.6062363000000001,0,0,0,0,0.01559307,-0.58415,0,0,0,0
-0.21772660000000002,0.9106269,-0.1534961,0.7194459,-0.06991449,0.6761351999999999,0.006277675,0.4207849,-0.03534057,0.1878955,-0.2840054,0.6078564000000001,-0.31644490000000003,0.3189059,-0.3529695,0.09797437,-0.1528283,0.30068579999999995,-0.10787650000000001,0.24619349999999998,0.002294515,-0.2127659,0.08329919999999999,-0.5422418999999999,-0.1971227,0.2427587,-0.2742074,-0.1961806,-0.342625,-0.5281185,0,0,0,0,0,0,0,0,-0.3696997,-0.6086732,0,0,0,0,0.01872136,-0.5884948,0,0,0,0
-0.2460165,0.9573401,-0.1713556,0.8065663000000001,-0.07994927,0.6751225000000001,-0.008762188,0.4169892,-0.07371497,0.1901714,-0.301865,0.6949767,-0.334312,0.40595929999999997,-0.36500390000000005,0.1841864,-0.15290020000000001,0.30068670000000003,-0.10729160000000001,0.2477851,0.004042745,-0.2163996,0.08867975,-0.5408681,-0.1973575,0.24287899999999998,-0.2869265,-0.20781910000000003,-0.37642859999999995,-0.5353085,0,0,0,0,0,0,0,0,-0.44031220000000004,-0.5824706999999999,0,0,0,0,0.02479611,-0.5880302,0,0,0,0
-0.2508109,0.9569199,-0.1797572,0.8024399999999999,-0.08966862,0.674409,-0.02361282,0.4132959,-0.10718820000000001,0.1979569,-0.31026659999999995,0.6908505,-0.34272129999999995,0.4017636,-0.373423,0.17993710000000002,-0.1543039,0.2997068,-0.1070483,0.24859940000000003,0.004747263,-0.2167514,0.09973782,-0.5454765,-0.200098,0.23956929999999999,-0.2941573,-0.2134134,-0.39140040000000004,-0.5376175999999999,0,0,0,0,0,0,0,0,-0.4547938,-0.5856562,0,0,0,0,0.03634435,-0.593515,0,0,0,0
-0.262594,0.9533379999999999,-0.18747750000000002,0.7987518,-0.1011117,0.67325,-0.04026382,0.41087070000000003,-0.142378,0.2123717,-0.3179869,0.6871622,-0.3504491,0.39800890000000005,-0.38116,0.17613099999999998,-0.1552624,0.2984423,-0.10608,0.2488069,-0.05723958,-0.212729,0.108374,-0.5354857,-0.2018846,0.2366239,-0.29617859999999996,-0.214185,-0.4114789000000001,-0.5410587,0,0,0,0,0,0,0,0,-0.4589932,-0.6123556,0,0,0,0,0.04487722,-0.5841944,0,0,0,0
-0.2752259,0.9525799,-0.1998346,0.7964489,-0.11014560000000001,0.6716533,-0.06708091,0.4022662,-0.1766429,0.2067679,-0.3303439,0.6848594,-0.36281420000000003,0.39563400000000004,-0.39353509999999997,0.17370039999999998,-0.15642260000000002,0.29875890000000005,-0.10413389999999999,0.2504203,-0.01799674,-0.2368641,0.1176691,-0.5470616999999999,-0.2043122,0.2347306,-0.29850679999999996,-0.2166022,-0.41600020000000004,-0.5378284999999999,0,0,0,0,0,0,0,0,-0.47853500000000004,-0.5875229000000001,0,0,0,0,0.05513428,-0.5967560000000001,0,0,0,0
-0.2895124,0.9518434000000001,-0.2138359,0.7974776,-0.11980009999999999,0.6701710999999999,-0.07390988,0.4062153,-0.2125723,0.2303999,-0.3443452,0.6858880999999999,-0.376823,0.39659629999999996,-0.407553,0.1746116,-0.16057929999999998,0.3005236,-0.10341710000000001,0.2509252,0.01340278,-0.2316426,0.13483499999999998,-0.5600258,-0.2095933,0.23436410000000002,-0.3002003,-0.2181105,-0.42119540000000005,-0.5378578,0,0,0,0,0,0,0,0,-0.4831235,-0.5881109999999999,0,0,0,0,0.07290688,-0.6102791,0,0,0,0
-0.2975377,0.9470242,-0.2205308,0.7930617,-0.1317499,0.6644876999999999,-0.09194468,0.4051949,-0.2385676,0.2357856,-0.3510402,0.6814722,-0.3835248,0.39211929999999995,-0.4142634,0.1700874,-0.1649894,0.2971762,-0.1041183,0.2493049,0.01331333,-0.2309444,0.1427421,-0.547295,-0.21747979999999997,0.2303906,-0.3044607,-0.22015429999999997,-0.42245029999999995,-0.5397303000000001,0,0,0,0,0,0,0,0,-0.48509540000000007,-0.5902238000000001,0,0,0,0,0.08009701,-0.5977885000000001,0,0,0,0
-0.31860229999999995,0.8881540000000001,-0.235508,0.6891999,-0.1433884,0.6628025,-0.09943891,0.42473240000000007,-0.2492262,0.24683270000000002,-0.36601740000000005,0.5776103,-0.3985067,0.28821540000000007,-0.42925109999999994,0.06615089999999998,-0.17324379999999998,0.2575788,-0.1192661,0.21490789999999999,0.01148203,-0.229215,0.1495755,-0.5435748,-0.2101794,0.18211259999999999,-0.3069248,-0.22191570000000002,-0.4222965,-0.5399345999999999,0,0,0,0,0,0,0,0,-0.483041,-0.5890013000000001,0,0,0,0,0.08883098,-0.5926414000000001,0,0,0,0
