Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-0.08049255,0.8720745000000001,-0.01493722,0.7329958000000001,0.04425802,0.5948315,0.0464346,0.3259185,-0.03583664,0.09599455,-0.11673599999999999,0.6484956000000001,-0.15935320000000003,0.408914,-0.16057860000000002,0.1356611,-0.01906982,0.23979829999999996,0.02051892,0.2019918,0.1513606,-0.2625515,0.2906039,-0.6387354000000001,-0.06091093,0.19294170000000002,-0.166475,-0.26198649999999996,-0.3258554,-0.6343081,0,0,0,0,0,0,0,0,-0.41673000000000004,-0.666191,0,0,0,0,0.2458605,-0.707757,0,0,0,0
-0.10204919999999999,0.8631939000000001,-0.0377272,0.7231526999999999,0.0387621,0.5901586999999999,0.03705801,0.3194134,-0.03808285,0.09460968,-0.1395259,0.6386524,-0.18215379999999998,0.39901129999999996,-0.18336970000000002,0.1256849,-0.03872603,0.23733739999999998,-0.001863364,0.19079400000000002,0.1539645,-0.266611,0.31713779999999997,-0.633523,-0.07695911,0.1890717,-0.16922720000000002,-0.247373,-0.32056009999999996,-0.6250372,0,0,0,0,0,0,0,0,-0.4067579,-0.6769059000000001,0,0,0,0,0.2511805,-0.7091833000000001,0,0,0,0
-0.09958961,0.8630181999999998,-0.03043246,0.7246170999999999,0.03197958,0.5859963,0.02377835,0.3132758,-0.04117342,0.09357013,-0.13223120000000002,0.6401168,-0.17487,0.40041420000000005,-0.17607609999999999,0.12701199999999999,-0.04807438,0.2304571,-0.01966438,0.18574749999999998,0.15106760000000002,-0.2771097,0.3244489,-0.6396729,-0.08113948,0.18831879999999998,-0.17833829999999998,-0.2552158,-0.3091853,-0.6406696999999999,0,0,0,0,0,0,0,0,-0.4047692,-0.6943263000000001,0,0,0,0,0.28085140000000003,-0.7149206,0,0,0,0
-0.105333,0.8694028,-0.04404503,0.7293251000000001,0.0224108,0.587245,0.01594401,0.3151948,-0.04668705,0.09548077,-0.1458438,0.6448246999999999,-0.1884931,0.405063,-0.18968970000000002,0.131588,-0.06378026,0.23438879999999998,-0.02577047,0.18513429999999997,0.1235366,-0.283134,0.33280279999999995,-0.6264097,-0.10879660000000001,0.1928361,-0.1837662,-0.2663446,-0.2722617,-0.6595171999999999,0,0,0,0,0,0,0,0,-0.3422918,-0.7011126,0,0,0,0,0.31095159999999994,-0.7099028000000001,0,0,0,0
-0.1291741,0.8356541,-0.07404042,0.6552041999999999,0.01392437,0.5932204000000001,0.005820741,0.3183509,-0.05407935,0.100829,-0.1758391,0.570704,-0.2184805,0.3309871,-0.21968429999999997,0.0575676,-0.08711876,0.22500749999999997,-0.06035566,0.1817345,0.07172462,-0.2905497,0.3472255,-0.5849266,-0.1342589,0.1788452,-0.1832781,-0.2601385,-0.2343254,-0.655261,0,0,0,0,0,0,0,0,-0.3378536,-0.6930588000000001,0,0,0,0,0.31596609999999997,-0.6904778,0,0,0,0
-0.1312365,0.8365536,-0.07808885,0.6608168000000001,-0.002787977,0.5962916,-0.00045252940000000005,0.3251821,-0.06910504,0.1227077,-0.1798875,0.5763165,-0.22253939999999997,0.3365407,-0.22373379999999998,0.06304863,-0.10059589999999999,0.22423449999999998,-0.06754795,0.1830465,0.06791411,-0.31462640000000003,0.3437719,-0.5873604,-0.1429711,0.1810204,-0.17168970000000003,-0.3071055,-0.20959699999999998,-0.6703625,0,0,0,0,0,0,0,0,-0.3143708,-0.6947088,0,0,0,0,0.31606940000000006,-0.692992,0,0,0,0
-0.1349536,0.8378383,-0.07895558,0.6612329,-0.005802838,0.5964903,-0.003679248,0.32748249999999995,-0.07732393,0.08231533,-0.18075429999999998,0.5767327,-0.22339740000000002,0.3370057,-0.2245996,0.06357384,-0.1078255,0.2260192,-0.07573325,0.1849522,-0.06563775,-0.2359531,0.2117576,-0.53174,-0.14876489999999998,0.1861259,-0.1690614,-0.31304570000000004,-0.1766041,-0.6562618,0,0,0,0,0,0,0,0,-0.22154200000000002,-0.7003683,0,0,0,0,0.16681970000000002,-0.5758464,0,0,0,0
-0.1466491,0.9083245000000001,-0.08566045,0.7649315999999999,-0.01642423,0.5991365,-0.0050602979999999995,0.3289537,-0.07478289,0.1263912,-0.18745910000000002,0.6804313,-0.2300942,0.4407499,-0.07813986,0.2401308,-0.10056,0.2794136,-0.05640837,0.22679229999999997,-0.08440104,-0.2287172,0.1830578,-0.5334366,-0.1474604,0.24246460000000003,-0.1232403,-0.17977,-0.1340967,-0.572924,0,0,0,0,0,0,0,0,-0.1743306,-0.6161473000000001,0,0,0,0,0.1428239,-0.5766599,0,0,0,0
-0.1456002,0.9072495,-0.08154279,0.7646083,-0.01649192,0.6005716,-0.005463164,0.33116290000000004,-0.08560044,0.08344601,-0.1833415,0.680108,-0.22598690000000002,0.4403684,-0.09001094,0.2128252,-0.09865764,0.2705039,-0.05563947,0.22532649999999999,-0.1041491,-0.228217,0.1482976,-0.5452241999999999,-0.14243370000000002,0.2203748,-0.1631608,-0.2755401,-0.09923045,-0.6539034,0,0,0,0,0,0,0,0,-0.15873470000000003,-0.7034619000000001,0,0,0,0,0.159619,-0.6544228,0,0,0,0
