Nose,Nose,Neck,Neck,RShoulder,RShoulder,RElbow,RElbow,RWrist,RWrist,LShoulder,LShoulder,LElbow,LElbow,LWrist,LWrist,MidHip,MidHip,RHip,RHip,RKnee,RKnee,RAnkle,RAnkle,LHip,LHip,LKnee,LKnee,LAnkle,LAnkle,REye,REye,LEye,LEye,REar,REar,LEar,LEar,LBigToe,LBigToe,LSmallToe,LSmallToe,LHeel,LHeel,RBigToe,RBigToe,RSmallToe,RSmallToe,RHeel,RHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
-0.6685892,0.909444,-0.6035048000000001,0.7728999,-0.5117676,0.6178015,-0.3578887,0.3882692,-0.373918,0.1497481,-0.7116703000000001,0.5868233,-0.7427596,0.3346126,-0.7603055000000001,0.1064058,-0.5551316,0.22354410000000002,-0.5004003,0.20322379999999998,-0.6682587,-0.2017485,-0.8298595999999999,-0.605206,-0.5974076,0.1433681,-0.5589178000000001,-0.2897068,-0.31783049999999996,-0.6236218000000001,0,0,0,0,0,0,0,0,-0.2987497,-0.6911575,0,0,0,0,-0.9025893,-0.6513005000000001,0,0,0,0
-0.7072972,0.894489,-0.6358389,0.7616058000000001,-0.5487167,0.6074608,-0.4006063,0.3851859,-0.42036540000000006,0.1461106,-0.7440047,0.5755291,-0.7750986999999999,0.3232796,-0.802396,0.07807821,-0.5902926,0.1989047,-0.5389206999999999,0.1819179,-0.7047126,-0.22492579999999998,-0.8825523999999999,-0.6218057,-0.6317424,0.1263548,-0.6056156,-0.30631020000000003,-0.3367974,-0.6208928000000001,0,0,0,0,0,0,0,0,-0.38764240000000005,-0.6600909,0,0,0,0,-0.9559396000000001,-0.66969,0,0,0,0
-0.7471389,0.8992184000000001,-0.6815724,0.760081,-0.5983385999999999,0.5973639000000001,-0.44555730000000004,0.36745229999999995,-0.4653138,0.1143038,-0.789738,0.5740043,-0.8208379000000001,0.3217083,-0.8285083000000001,0.07164031,-0.6374057,0.20171470000000002,-0.5825459,0.1788315,-0.7729566999999999,-0.21887820000000002,-0.9031474,-0.6341389000000001,-0.6850059000000001,0.1328216,-0.5452875,-0.2885967,-0.3240967,-0.6491747,0,0,0,0,0,0,0,0,-0.3445225,-0.7157859000000001,0,0,0,0,-0.9724261999999999,-0.6777026999999999,0,0,0,0
-0.7958996,0.8863837999999999,-0.7177196,0.7587746,-0.6325529000000001,0.5939547,-0.49298580000000003,0.3333751,-0.5223744,0.11039569999999999,-0.8258851999999999,0.5726979,-0.8569919,0.3203455,-0.8646555,0.07033389999999999,-0.7037680000000001,0.20731839999999999,-0.6502501,0.17917239999999998,-0.8217324,-0.22744770000000003,-0.9432743,-0.6453201999999999,-0.7540411,0.14257899999999998,-0.5622659999999999,-0.29121220000000003,-0.3622967,-0.6431186,0,0,0,0,0,0,0,0,-0.37534670000000003,-0.7117392,0,0,0,0,-1.0151629999999998,-0.6923602,0,0,0,0
-0.8435813,0.8909554000000001,-0.7747583,0.7566324000000001,-0.6915625,0.5959453,-0.5494627,0.3304341,-0.5760692,0.1056335,-0.8829239999999999,0.5705557,-0.9140381999999999,0.3181426,-0.9216941999999999,0.0681917,-0.7318276,0.2071854,-0.6768082,0.17276429999999998,-0.8722972999999999,-0.22217039999999996,-0.9537278,-0.6473972,-0.7793654999999999,0.14585420000000002,-0.6261131,-0.2948002,-0.3878023,-0.6362707,0,0,0,0,0,0,0,0,-0.46284529999999996,-0.6945676,0,0,0,0,-1.0318180000000001,-0.6932515,0,0,0,0
-0.8966459000000001,0.889805,-0.8231924999999999,0.7542741,-0.7367538,0.5914549,-0.6121273,0.3204803,-0.6337528,0.09038877,-0.9313582,0.5681974,-0.9624794,0.3157276,-0.9701284,0.06583344,-0.8011696999999999,0.20326979999999997,-0.7452373000000001,0.1637953,-0.9310078000000002,-0.2497389,-0.9527388000000001,-0.6483336,-0.8531278,0.14330910000000002,-0.6553314,-0.310028,-0.4551588,-0.6387503999999999,0,0,0,0,0,0,0,0,-0.5264229,-0.7017241,0,0,0,0,-1.0383959999999999,-0.6853680999999999,0,0,0,0
-0.9421761000000001,0.8899575999999999,-0.8722014000000001,0.7512623,-0.7949204000000001,0.5877091,-0.6734137,0.3090678,-0.6918358,0.07846408,-0.9803671,0.5651856,-1.011496,0.3126506,-1.0191370000000002,0.06282162,-0.8632375,0.19898949999999999,-0.8116736,0.15856729999999997,-0.9556903,-0.2578457,-0.9710131,-0.6420956999999999,-0.9133879,0.152326,-0.7910081,-0.28301409999999994,-0.5054229,-0.5996858,0,0,0,0,0,0,0,0,-0.5702151,-0.6693404000000001,0,0,0,0,-1.049944,-0.6815376999999999,0,0,0,0
-0.9677665999999999,0.8958594999999999,-0.8999478000000001,0.7597648,-0.8171068,0.5966971,-0.7244083,0.31902359999999996,-0.7450641,0.09277904,-1.0081129999999998,0.573688,-1.0392489999999999,0.3210991,-1.046884,0.07132406,-0.9147241,0.21635900000000002,-0.8575628000000001,0.1650436,-0.9736476999999999,-0.2607772,-0.9870164,-0.6372551,-0.9716121999999999,0.1781159,-0.8856869,-0.29679340000000004,-0.5722073000000001,-0.5538496,0,0,0,0,0,0,0,0,-0.5632269,-0.6471004,0,0,0,0,-1.069061,-0.683678,0,0,0,0
-0.9817284,0.8695712999999999,-0.9213691999999999,0.6969061,-0.8306976999999999,0.6008872,-0.7447316999999999,0.3235292,-0.7773294,0.08932064,-1.029535,0.5108294,-1.060667,0.2582682,-1.0683049999999998,0.008465402,-0.8978685,0.2041321,-0.8464593,0.1634138,-0.9695369,-0.26097170000000003,-0.9869965,-0.6378176999999999,-0.9435541,0.14575839999999998,-0.9422995000000001,-0.2777343,-0.6648649999999999,-0.5388477,0,0,0,0,0,0,0,0,-0.7162979,-0.5761958,0,0,0,0,-1.067808,-0.6866295,0,0,0,0
